date,price,market_cap,total_volume
2025-06-21,641.4660754156638,93579216011.8553,566416175.4191926
2025-06-22,626.5687672231079,91275068281.2763,506048055.8076519
2025-06-23,615.9200839908369,89858565946.78096,1152325722.5588028
2025-06-24,640.2543180324582,93384461253.8329,1018106255.6202904
2025-06-25,643.4133640920619,93854693466.93323,541068316.461594
2025-06-26,645.8665732235779,94213865677.2479,827204901.7289867
2025-06-27,642.4572030728536,93722988687.98412,624553271.4953628
2025-06-28,645.9995550778237,94241465985.32014,506712411.6691133
2025-06-29,648.766805209224,94647807214.77576,346225669.1301844
2025-06-30,655.0764136195659,95568417529.12051,422629715.33849674
2025-07-01,657.0109566115938,95851253503.23659,695153815.9147367
2025-07-02,646.1777891600059,94270479419.54607,581547247.9770566
2025-07-03,660.0254823640146,96288135477.05896,758146950.3828626
2025-07-04,663.0154690088326,96722558238.7678,713062571.7212918
2025-07-05,653.1616270479346,95281695660.61313,635866546.3146216
2025-07-06,655.9253698398683,95693799964.02425,367646275.07166517
2025-07-07,663.0185149322261,96725240650.71089,562060051.2427313
2025-07-08,661.2876967099644,96456273360.42487,646920102.0613401
2025-07-09,660.7042150664093,96371665854.3558,659569899.7140087
2025-07-10,669.2613994307441,97575907951.41354,641678068.1682327
2025-07-11,685.1054482111715,99945907459.49225,1137433259.720816
2025-07-12,689.8418420972016,100618288747.50497,1909585413.5492668
2025-07-13,685.4703165458919,100001602756.8841,1045215775.1037439
2025-07-14,692.0429275667424,100931809897.69768,827022284.8266991
2025-07-15,689.3152771073793,100564286673.74365,1871816396.541036
2025-07-16,689.863427315096,100743249710.19092,1508842031.6879208
2025-07-17,708.5580809732663,103380492819.6281,1723439341.1205275
2025-07-18,722.3981283678474,105397429062.45035,2159930031.483713
2025-07-19,729.5149107763856,106427658192.56117,3421946485.4001713
2025-07-20,732.9272514055848,106924979937.98863,1435654835.547203
2025-07-21,758.1392224608369,110586719333.9134,1798602738.0495224
2025-07-22,766.3958790528078,111807161492.59859,2452658270.4492984
2025-07-23,786.4807204757146,109558550761.51875,2644910595.3765583
2025-07-24,776.2226902262614,108115424622.89601,4430495787.544528
2025-07-25,771.2312622168195,107448286648.29321,2578577950.386883
2025-07-26,784.7856013546323,109286453608.45149,2074059703.484386
2025-07-27,794.2867236239222,110707645996.55731,892831867.5658532
2025-07-28,843.449638843771,117523608100.6293,2256704380.679607
2025-07-29,822.2765976915088,114557221095.58499,3011452631.6826835
2025-07-30,805.1438193193468,112111480479.16483,2130673065.5019739
2025-07-31,793.8734614175534,110456100095.04463,1929266771.61827
2025-08-01,783.0023910772859,109113907270.47136,1662327372.5984204
2025-08-02,756.4574114847068,105351071036.10793,2187208851.563726
2025-08-03,736.6587769385911,102623944857.20425,937931586.0430179
2025-08-04,751.4001548118117,104656102854.34668,843114690.7269527
2025-08-05,768.5544340737234,107042144700.86378,1043307913.1061739
2025-08-06,754.7878000846929,105138094773.98764,1003756388.5618858
2025-08-07,769.8555506826906,107234057462.7665,990264468.5504694
2025-08-08,787.1948285374559,109527291627.29677,1091813946.3690848
2025-08-09,793.1777287850201,110484679476.19675,1187794735.3928044
2025-08-10,799.1991047067497,111320129039.5831,1105210829.293122
2025-08-11,804.8956334719561,112048240703.83403,1056685905.2138219
2025-08-12,806.8312185132748,112362421491.65253,1821705477.5453286
2025-08-13,834.446637547768,116319266615.13809,1904274487.3355463
2025-08-14,849.5528663342336,118308158987.36308,2344964710.7509003
2025-08-15,842.2643191559952,117299381415.7054,3658447977.417383
2025-08-16,827.2916811192079,115243392455.31807,3425180338.790325
2025-08-17,839.0566611983465,116636178954.74178,1194989933.08169
2025-08-18,856.9424560582937,119370446719.06827,1237130937.218746
2025-08-19,848.2298792758197,118191079529.68217,1704077250.468268
2025-08-20,823.4566682430556,114695398769.23634,1577237801.835062
2025-08-21,870.0388548973078,121327396964.83464,2208912960.725439
2025-08-22,838.3671602294102,116703457347.89297,1808794551.8255882
2025-08-23,899.0447590707095,125228722775.30713,2403982643.652437
2025-08-24,880.2145462822662,122601551471.5355,1414960204.0565426
2025-08-25,876.0729413672346,122045654251.52823,1862920203.9639418
2025-08-26,840.2868104582814,117052413550.03337,1739476008.2601202
2025-08-27,864.1213024474413,120359854645.80617,1565511904.048617
2025-08-28,856.0552312979237,119223186511.82414,1274918054.4266574
2025-08-29,874.7487534677291,121754972275.09772,1665085112.0571768
2025-08-30,863.6575485254209,120215499930.77438,1531055975.6867678
2025-08-31,861.923469050824,119967599893.59285,732100562.508858
2025-09-01,857.819601972643,119395441256.787,721993472.2873288
2025-09-02,845.916487927506,117730905063.68185,1648305723.808358
