date,price,market_cap,total_volume,source
2025-07-06,3040.31769214307,10288836073.785429,7471907.825670404,coingecko
2025-07-07,3098.46664753892,10469731235.404356,18100116.69521592,coingecko
2025-07-08,3068.5565843008767,10386472234.173845,43969769.37551511,coingecko
2025-07-09,3160.0598754048597,10777365641.634619,32489229.732368976,coingecko
2025-07-10,3345.6078610153486,11468191395.056862,22007824.64191202,coingecko
2025-07-11,3564.4651850585205,12183739237.700125,26472042.514816444,coingecko
2025-07-12,3569.3237485046634,12237183431.79246,24152066.8510695,coingecko
2025-07-13,3554.2767713517574,12154604411.548868,29583058.745434742,coingecko
2025-07-14,3596.3723536313514,12371905015.954924,5606116.678040108,coingecko
2025-07-15,3637.787952406264,12547001112.180939,20411086.12894652,coingecko
2025-07-16,3784.3769756541788,13067818190.949083,22174996.024809204,coingecko
2025-07-17,4068.1770771354627,14073079841.022099,45203904.70275248,coingecko
2025-07-18,4197.441962598577,14544005482.929956,48663782.868996605,coingecko
2025-07-19,4269.978422313293,14774964809.42663,86331484.39098269,coingecko
2025-07-20,4339.030413400529,14949307114.582401,35680405.15356565,coingecko
2025-07-21,4531.3743693703545,15618105216.08006,172724930.57313055,coingecko
2025-07-22,4533.039154087991,14634679319.29998,166825458.1108114,coingecko
2025-07-23,4511.380075943379,14622673892.331032,29946191.02948546,coingecko
2025-07-24,4374.761100502972,14229170537.905487,43135938.658133,coingecko
2025-07-25,4474.188558075162,14459653374.303997,85422765.43026721,coingecko
2025-07-26,4486.424026013802,14532126530.871035,8238155.265601508,coingecko
2025-07-27,4521.0833853365875,14705399151.686817,41810085.534673676,coingecko
2025-07-28,4678.27134213095,15241777038.31742,54950098.53685444,coingecko
2025-07-29,4571.230477105861,14934735439.447363,91576262.88729654,coingecko
2025-07-30,4577.491841564121,14962464459.055576,93891383.35885106,coingecko
2025-07-31,4594.098270156513,15004695882.924397,61607257.24017762,coingecko
2025-08-01,4467.4839821626965,14569640577.51639,43949837.487450145,coingecko
2025-08-02,4200.096809525507,13660734629.344114,55082636.01871335,coingecko
2025-08-03,4105.257478129803,13367910520.932043,28019700.003092233,coingecko
2025-08-04,4226.9021936896415,13694011916.26279,16947875.465982854,coingecko
2025-08-05,4473.886549960914,14404785673.89614,48264862.666974396,coingecko
2025-08-06,4372.760176704056,14149245853.893305,65036263.5522339,coingecko
2025-08-07,4453.301710991577,14406080134.953283,38324152.04826938,coingecko
2025-08-08,4723.787351676895,15266190640.46084,79095855.35492787,coingecko
2025-08-09,4756.676131522273,15359017208.30149,136646229.794941,coingecko
2025-08-10,5157.753943440071,16551298703.69593,107784639.60704684,coingecko
2025-08-11,5136.111169555594,16526535268.099627,101277140.57411581,coingecko
2025-08-12,5108.487539427828,16493430911.299929,114232760.62256642,coingecko
2025-08-13,5564.71340439955,18066184890.530132,168602043.18161297,coingecko
2025-08-14,5754.96574674415,18392199384.24757,143197975.8323428,coingecko
2025-08-15,5507.566114500556,17659241834.16359,125801170.82485183,coingecko
2025-08-16,5346.175766983327,17019655288.851381,64146739.5487168,coingecko
2025-08-17,5346.35210593413,17025817394.607805,58870042.42838299,coingecko
2025-08-18,5427.00935962283,17290875080.88681,48243453.3281288,coingecko
2025-08-19,5211.568821347842,16545029338.863289,103452244.75686665,coingecko
2025-08-20,4928.584103823084,15744837583.467808,19560234.67487346,coingecko
2025-08-21,5243.458928045679,16692589045.124249,56125778.67366698,coingecko
2025-08-22,5106.670586944838,16273433385.38596,54730019.22201,coingecko
2025-08-23,5834.522961420096,18587664909.937805,119610692.22470191,coingecko
2025-08-24,5766.10666851807,18558596497.93529,91896089.91870536,coingecko
2025-08-25,5784.678549967733,18435095589.58531,75709059.83407326,coingecko
2025-08-26,5293.39625534235,16811402144.891376,80535341.29894197,coingecko
2025-08-27,5563.278127956617,17600275739.42323,103541454.54656544,coingecko
2025-08-28,5446.965394285616,17216472197.569946,23916651.88619914,coingecko
2025-08-29,5455.6987321454335,17224702731.35519,31273325.601356663,coingecko
2025-08-30,5269.433515962061,16656743939.347317,69038639.37952513,coingecko
2025-08-31,5288.236685719832,16705282849.19272,5845221.912191293,coingecko
2025-09-01,5310.287915833882,16808232336.880882,104121525.92917617,coingecko
2025-09-02,5215.8274797115955,16501662772.660294,62862169.17003941,coingecko
2025-09-03,5229.744249616184,16542912400.756231,102719478.85607024,coingecko
2025-09-04,5386.799395403887,16950007270.381306,120691661.37302291,coingecko
2025-09-05,5212.851204978726,16446770006.34153,74598734.14809033,coingecko
2025-09-06,5212.3222459033,16452606529.237967,123468152.95837392,coingecko
2025-09-07,5176.42410224721,16289332238.277855,52699367.83713566,coingecko
2025-09-08,5216.514119083473,16440915256.528751,19526369.21807889,coingecko
2025-09-09,5213.885007312313,16396411017.647415,25150448.35526051,coingecko
2025-09-10,5225.0255940646575,16416471357.019325,33654292.60676287,coingecko
2025-09-11,5265.758982215357,16531408425.1858,81309433.56843196,coingecko
2025-09-12,5405.037147351297,16920337937.61492,94285796.02820882,coingecko
2025-09-13,5704.806429537464,17731448921.018673,71036830.88491507,coingecko
2025-09-14,5653.7686447946635,17580545172.1561,60637226.6620626,coingecko
2025-09-15,5586.638645747149,17373464820.890934,49136308.72475615,coingecko
